"id","long","lat","group","order","region"
9,581552,6242862,10,4170,"MIDI-PYRENEES"
9,581857,6243046,10,4171,"MIDI-PYRENEES"
9,582777,6241531,10,4172,"MIDI-PYRENEES"
9,583148,6240875,10,4173,"MIDI-PYRENEES"
9,583747,6240851,10,4174,"MIDI-PYRENEES"
9,584042,6241535,10,4175,"MIDI-PYRENEES"
9,583796,6242245,10,4176,"MIDI-PYRENEES"
9,584240,6242628,10,4177,"MIDI-PYRENEES"
9,584570,6242810,10,4178,"MIDI-PYRENEES"
9,584862,6242110,10,4179,"MIDI-PYRENEES"
9,586347,6241789,10,4180,"MIDI-PYRENEES"
9,586765,6241157,10,4181,"MIDI-PYRENEES"
9,588981,6240633,10,4182,"MIDI-PYRENEES"
9,589265,6240380,10,4183,"MIDI-PYRENEES"
9,589196,6239622,10,4184,"MIDI-PYRENEES"
9,589065,6238503,10,4185,"MIDI-PYRENEES"
9,589823,6238542,10,4186,"MIDI-PYRENEES"
9,590720,6239254,10,4187,"MIDI-PYRENEES"
9,590774,6240017,10,4188,"MIDI-PYRENEES"
9,590370,6241008,10,4189,"MIDI-PYRENEES"
9,592095,6243033,10,4190,"MIDI-PYRENEES"
9,592279,6243368,10,4191,"MIDI-PYRENEES"
9,593169,6242706,10,4192,"MIDI-PYRENEES"
9,593467,6242482,10,4193,"MIDI-PYRENEES"
9,593724,6242193,10,4194,"MIDI-PYRENEES"
9,594465,6240849,10,4195,"MIDI-PYRENEES"
9,594379,6239349,10,4196,"MIDI-PYRENEES"
9,595632,6237423,10,4197,"MIDI-PYRENEES"
9,596261,6236975,10,4198,"MIDI-PYRENEES"
9,596006,6236708,10,4199,"MIDI-PYRENEES"
9,596266,6235645,10,4200,"MIDI-PYRENEES"
9,595084,6234260,10,4201,"MIDI-PYRENEES"
9,595038,6233167,10,4202,"MIDI-PYRENEES"
9,595207,6232812,10,4203,"MIDI-PYRENEES"
9,596356,6232887,10,4204,"MIDI-PYRENEES"
9,597466,6232493,10,4205,"MIDI-PYRENEES"
9,598097,6231512,10,4206,"MIDI-PYRENEES"
9,600299,6229918,10,4207,"MIDI-PYRENEES"
9,600667,6229781,10,4208,"MIDI-PYRENEES"
9,601010,6229121,10,4209,"MIDI-PYRENEES"
9,602446,6229382,10,4210,"MIDI-PYRENEES"
9,603717,6228608,10,4211,"MIDI-PYRENEES"
9,604064,6228466,10,4212,"MIDI-PYRENEES"
9,604445,6228092,10,4213,"MIDI-PYRENEES"
9,606253,6228250,10,4214,"MIDI-PYRENEES"
9,606086,6228907,10,4215,"MIDI-PYRENEES"
9,606407,6229388,10,4216,"MIDI-PYRENEES"
9,606567,6229720,10,4217,"MIDI-PYRENEES"
9,606939,6227938,10,4218,"MIDI-PYRENEES"
9,608658,6227936,10,4219,"MIDI-PYRENEES"
9,608881,6228234,10,4220,"MIDI-PYRENEES"
9,608850,6226345,10,4221,"MIDI-PYRENEES"
9,609613,6225547,10,4222,"MIDI-PYRENEES"
9,609812,6224839,10,4223,"MIDI-PYRENEES"
9,610791,6226386,10,4224,"MIDI-PYRENEES"
9,611759,6226625,10,4225,"MIDI-PYRENEES"
9,612660,6226175,10,4226,"MIDI-PYRENEES"
9,612700,6225584,10,4227,"MIDI-PYRENEES"
9,613053,6225543,10,4228,"MIDI-PYRENEES"
9,614356,6225130,10,4229,"MIDI-PYRENEES"
9,614594,6224127,10,4230,"MIDI-PYRENEES"
9,614511,6223136,10,4231,"MIDI-PYRENEES"
9,614877,6221634,10,4232,"MIDI-PYRENEES"
9,614905,6221247,10,4233,"MIDI-PYRENEES"
9,614612,6221096,10,4234,"MIDI-PYRENEES"
9,614411,6220836,10,4235,"MIDI-PYRENEES"
9,614705,6220634,10,4236,"MIDI-PYRENEES"
9,615477,6219476,10,4237,"MIDI-PYRENEES"
9,615318,6219157,10,4238,"MIDI-PYRENEES"
9,613936,6219203,10,4239,"MIDI-PYRENEES"
9,613616,6218611,10,4240,"MIDI-PYRENEES"
9,614044,6217250,10,4241,"MIDI-PYRENEES"
9,614710,6216950,10,4242,"MIDI-PYRENEES"
9,615285,6217252,10,4243,"MIDI-PYRENEES"
9,616485,6216429,10,4244,"MIDI-PYRENEES"
9,616766,6215936,10,4245,"MIDI-PYRENEES"
9,617175,6215379,10,4246,"MIDI-PYRENEES"
9,617269,6215046,10,4247,"MIDI-PYRENEES"
9,617236,6214326,10,4248,"MIDI-PYRENEES"
9,616108,6212907,10,4249,"MIDI-PYRENEES"
9,615891,6212616,10,4250,"MIDI-PYRENEES"
9,616585,6212503,10,4251,"MIDI-PYRENEES"
9,617333,6211778,10,4252,"MIDI-PYRENEES"
9,617330,6211103,10,4253,"MIDI-PYRENEES"
9,617006,6210432,10,4254,"MIDI-PYRENEES"
9,617182,6208211,10,4255,"MIDI-PYRENEES"
9,617649,6207649,10,4256,"MIDI-PYRENEES"
9,618735,6207422,10,4257,"MIDI-PYRENEES"
9,617740,6206562,10,4258,"MIDI-PYRENEES"
9,617391,6206529,10,4259,"MIDI-PYRENEES"
9,616649,6207331,10,4260,"MIDI-PYRENEES"
9,615204,6207517,10,4261,"MIDI-PYRENEES"
9,614354,6207204,10,4262,"MIDI-PYRENEES"
9,614391,6206852,10,4263,"MIDI-PYRENEES"
9,613112,6206420,10,4264,"MIDI-PYRENEES"
9,612889,6205005,10,4265,"MIDI-PYRENEES"
9,613272,6204898,10,4266,"MIDI-PYRENEES"
9,616702,6203891,10,4267,"MIDI-PYRENEES"
9,616722,6203505,10,4268,"MIDI-PYRENEES"
9,617390,6201759,10,4269,"MIDI-PYRENEES"
9,617533,6201424,10,4270,"MIDI-PYRENEES"
9,617111,6200906,10,4271,"MIDI-PYRENEES"
9,616715,6198429,10,4272,"MIDI-PYRENEES"
9,616737,6198065,10,4273,"MIDI-PYRENEES"
9,616983,6197357,10,4274,"MIDI-PYRENEES"
9,615284,6196496,10,4275,"MIDI-PYRENEES"
9,614941,6196329,10,4276,"MIDI-PYRENEES"
9,613861,6195822,10,4277,"MIDI-PYRENEES"
9,609500,6195463,10,4278,"MIDI-PYRENEES"
9,609103,6195444,10,4279,"MIDI-PYRENEES"
9,608385,6195451,10,4280,"MIDI-PYRENEES"
9,607950,6195067,10,4281,"MIDI-PYRENEES"
9,607945,6194708,10,4282,"MIDI-PYRENEES"
9,607980,6193991,10,4283,"MIDI-PYRENEES"
9,606637,6192302,10,4284,"MIDI-PYRENEES"
9,606625,6191932,10,4285,"MIDI-PYRENEES"
9,609755,6190245,10,4286,"MIDI-PYRENEES"
9,609790,6189873,10,4287,"MIDI-PYRENEES"
9,610039,6189640,10,4288,"MIDI-PYRENEES"
9,611926,6186901,10,4289,"MIDI-PYRENEES"
9,612251,6186714,10,4290,"MIDI-PYRENEES"
9,612011,6186448,10,4291,"MIDI-PYRENEES"
9,610652,6186051,10,4292,"MIDI-PYRENEES"
9,610601,6185696,10,4293,"MIDI-PYRENEES"
9,610920,6185031,10,4294,"MIDI-PYRENEES"
9,611921,6184558,10,4295,"MIDI-PYRENEES"
9,612292,6184556,10,4296,"MIDI-PYRENEES"
9,612428,6184079,10,4297,"MIDI-PYRENEES"
9,613410,6183540,10,4298,"MIDI-PYRENEES"
9,613941,6182582,10,4299,"MIDI-PYRENEES"
9,616936,6182272,10,4300,"MIDI-PYRENEES"
9,617313,6182220,10,4301,"MIDI-PYRENEES"
9,617599,6182303,10,4302,"MIDI-PYRENEES"
9,617894,6182340,10,4303,"MIDI-PYRENEES"
9,618153,6182273,10,4304,"MIDI-PYRENEES"
9,618323,6182066,10,4305,"MIDI-PYRENEES"
9,619277,6182693,10,4306,"MIDI-PYRENEES"
9,619660,6182771,10,4307,"MIDI-PYRENEES"
9,620547,6182923,10,4308,"MIDI-PYRENEES"
9,620895,6183513,10,4309,"MIDI-PYRENEES"
9,621632,6183569,10,4310,"MIDI-PYRENEES"
9,622807,6184453,10,4311,"MIDI-PYRENEES"
9,624634,6184071,10,4312,"MIDI-PYRENEES"
9,625001,6184002,10,4313,"MIDI-PYRENEES"
9,625117,6184046,10,4314,"MIDI-PYRENEES"
9,625219,6182655,10,4315,"MIDI-PYRENEES"
9,625938,6181932,10,4316,"MIDI-PYRENEES"
9,626253,6181769,10,4317,"MIDI-PYRENEES"
9,627110,6181217,10,4318,"MIDI-PYRENEES"
9,627332,6180954,10,4319,"MIDI-PYRENEES"
9,629527,6179215,10,4320,"MIDI-PYRENEES"
9,629507,6178853,10,4321,"MIDI-PYRENEES"
9,630075,6178337,10,4322,"MIDI-PYRENEES"
9,631214,6178245,10,4323,"MIDI-PYRENEES"
9,632344,6176256,10,4324,"MIDI-PYRENEES"
9,631521,6174557,10,4325,"MIDI-PYRENEES"
9,631545,6174170,10,4326,"MIDI-PYRENEES"
10,796594,6759156,11,4329,"CHAMPAGNE-ARDENNE"
10,796236,6759281,11,4330,"CHAMPAGNE-ARDENNE"
10,795171,6758893,11,4331,"CHAMPAGNE-ARDENNE"
10,794061,6759104,11,4332,"CHAMPAGNE-ARDENNE"
10,793069,6759627,11,4333,"CHAMPAGNE-ARDENNE"
10,791363,6761609,11,4334,"CHAMPAGNE-ARDENNE"
10,791612,6763114,11,4335,"CHAMPAGNE-ARDENNE"
10,791476,6764216,11,4336,"CHAMPAGNE-ARDENNE"
10,791119,6764130,11,4337,"CHAMPAGNE-ARDENNE"
10,789684,6764259,11,4338,"CHAMPAGNE-ARDENNE"
10,789198,6763716,11,4339,"CHAMPAGNE-ARDENNE"
10,789207,6763333,11,4340,"CHAMPAGNE-ARDENNE"
10,789899,6762985,11,4341,"CHAMPAGNE-ARDENNE"
10,790033,6761462,11,4342,"CHAMPAGNE-ARDENNE"
10,789620,6760841,11,4343,"CHAMPAGNE-ARDENNE"
10,788507,6760639,11,4344,"CHAMPAGNE-ARDENNE"
10,788395,6762159,11,4345,"CHAMPAGNE-ARDENNE"
10,787122,6762824,11,4346,"CHAMPAGNE-ARDENNE"
10,786781,6762659,11,4347,"CHAMPAGNE-ARDENNE"
10,785241,6761009,11,4348,"CHAMPAGNE-ARDENNE"
10,785256,6760252,11,4349,"CHAMPAGNE-ARDENNE"
10,784914,6760322,11,4350,"CHAMPAGNE-ARDENNE"
10,783792,6759625,11,4351,"CHAMPAGNE-ARDENNE"
10,783170,6759227,11,4352,"CHAMPAGNE-ARDENNE"
10,781744,6759227,11,4353,"CHAMPAGNE-ARDENNE"
10,781582,6760663,11,4354,"CHAMPAGNE-ARDENNE"
10,781360,6760959,11,4355,"CHAMPAGNE-ARDENNE"
10,779203,6761123,11,4356,"CHAMPAGNE-ARDENNE"
10,778775,6759375,11,4357,"CHAMPAGNE-ARDENNE"
10,778109,6759018,11,4358,"CHAMPAGNE-ARDENNE"
10,777153,6759610,11,4359,"CHAMPAGNE-ARDENNE"
10,776548,6759192,11,4360,"CHAMPAGNE-ARDENNE"
10,776163,6759191,11,4361,"CHAMPAGNE-ARDENNE"
10,775072,6760698,11,4362,"CHAMPAGNE-ARDENNE"
10,774802,6760496,11,4363,"CHAMPAGNE-ARDENNE"
10,773602,6759362,11,4364,"CHAMPAGNE-ARDENNE"
10,773271,6759319,11,4365,"CHAMPAGNE-ARDENNE"
10,772922,6759437,11,4366,"CHAMPAGNE-ARDENNE"
10,771914,6759890,11,4367,"CHAMPAGNE-ARDENNE"
10,770896,6759500,11,4368,"CHAMPAGNE-ARDENNE"
10,769178,6759759,11,4369,"CHAMPAGNE-ARDENNE"
10,768976,6759519,11,4370,"CHAMPAGNE-ARDENNE"
10,768592,6759024,11,4371,"CHAMPAGNE-ARDENNE"
10,768258,6759198,11,4372,"CHAMPAGNE-ARDENNE"
10,767600,6758842,11,4373,"CHAMPAGNE-ARDENNE"
10,766889,6759064,11,4374,"CHAMPAGNE-ARDENNE"
10,766764,6759145,11,4375,"CHAMPAGNE-ARDENNE"
10,766969,6759480,11,4376,"CHAMPAGNE-ARDENNE"
10,767377,6760152,11,4377,"CHAMPAGNE-ARDENNE"
10,767594,6762471,11,4378,"CHAMPAGNE-ARDENNE"
10,768165,6763916,11,4379,"CHAMPAGNE-ARDENNE"
10,767408,6766080,11,4380,"CHAMPAGNE-ARDENNE"
10,767296,6766435,11,4381,"CHAMPAGNE-ARDENNE"
10,766802,6766984,11,4382,"CHAMPAGNE-ARDENNE"
10,766062,6767025,11,4383,"CHAMPAGNE-ARDENNE"
10,765787,6766765,11,4384,"CHAMPAGNE-ARDENNE"
10,765685,6764928,11,4385,"CHAMPAGNE-ARDENNE"
10,764300,6764357,11,4386,"CHAMPAGNE-ARDENNE"
10,764411,6764709,11,4387,"CHAMPAGNE-ARDENNE"
10,764149,6765196,11,4388,"CHAMPAGNE-ARDENNE"
10,763413,6765149,11,4389,"CHAMPAGNE-ARDENNE"
10,763362,6765497,11,4390,"CHAMPAGNE-ARDENNE"
10,762627,6767389,11,4391,"CHAMPAGNE-ARDENNE"
10,762981,6767362,11,4392,"CHAMPAGNE-ARDENNE"
10,764341,6767672,11,4393,"CHAMPAGNE-ARDENNE"
10,764940,6767300,11,4394,"CHAMPAGNE-ARDENNE"
10,764922,6767674,11,4395,"CHAMPAGNE-ARDENNE"
10,764881,6768794,11,4396,"CHAMPAGNE-ARDENNE"
10,763207,6770229,11,4397,"CHAMPAGNE-ARDENNE"
10,762857,6770890,11,4398,"CHAMPAGNE-ARDENNE"
10,762574,6770964,11,4399,"CHAMPAGNE-ARDENNE"
10,762018,6770977,11,4400,"CHAMPAGNE-ARDENNE"
10,761790,6771284,11,4401,"CHAMPAGNE-ARDENNE"
10,761251,6771823,11,4402,"CHAMPAGNE-ARDENNE"
10,761743,6772289,11,4403,"CHAMPAGNE-ARDENNE"
10,761554,6774004,11,4404,"CHAMPAGNE-ARDENNE"
10,761287,6774258,11,4405,"CHAMPAGNE-ARDENNE"
10,760064,6776086,11,4406,"CHAMPAGNE-ARDENNE"
10,759462,6776500,11,4407,"CHAMPAGNE-ARDENNE"
10,759485,6776855,11,4408,"CHAMPAGNE-ARDENNE"
10,759970,6778100,11,4409,"CHAMPAGNE-ARDENNE"
10,759832,6778449,11,4410,"CHAMPAGNE-ARDENNE"
10,759666,6778787,11,4411,"CHAMPAGNE-ARDENNE"
10,759409,6779049,11,4412,"CHAMPAGNE-ARDENNE"
10,758884,6779987,11,4413,"CHAMPAGNE-ARDENNE"
10,758197,6780238,11,4414,"CHAMPAGNE-ARDENNE"
10,757769,6781206,11,4415,"CHAMPAGNE-ARDENNE"
10,757202,6781666,11,4416,"CHAMPAGNE-ARDENNE"
10,756834,6781581,11,4417,"CHAMPAGNE-ARDENNE"
10,756021,6780888,11,4418,"CHAMPAGNE-ARDENNE"
10,755099,6781549,11,4419,"CHAMPAGNE-ARDENNE"
10,755029,6782294,11,4420,"CHAMPAGNE-ARDENNE"
10,755198,6782630,11,4421,"CHAMPAGNE-ARDENNE"
10,756111,6783793,11,4422,"CHAMPAGNE-ARDENNE"
10,755421,6785503,11,4423,"CHAMPAGNE-ARDENNE"
10,755090,6785701,11,4424,"CHAMPAGNE-ARDENNE"
10,753263,6786222,11,4425,"CHAMPAGNE-ARDENNE"
10,753670,6784447,11,4426,"CHAMPAGNE-ARDENNE"
10,752488,6782994,11,4427,"CHAMPAGNE-ARDENNE"
10,751922,6783377,11,4428,"CHAMPAGNE-ARDENNE"
10,751637,6784081,11,4429,"CHAMPAGNE-ARDENNE"
10,751582,6783713,11,4430,"CHAMPAGNE-ARDENNE"
10,751398,6783008,11,4431,"CHAMPAGNE-ARDENNE"
10,749678,6782304,11,4432,"CHAMPAGNE-ARDENNE"
10,749585,6782684,11,4433,"CHAMPAGNE-ARDENNE"
10,749047,6784562,11,4434,"CHAMPAGNE-ARDENNE"
10,748371,6785513,11,4435,"CHAMPAGNE-ARDENNE"
10,748231,6785817,11,4436,"CHAMPAGNE-ARDENNE"
10,747602,6787333,11,4437,"CHAMPAGNE-ARDENNE"
10,747302,6787566,11,4438,"CHAMPAGNE-ARDENNE"
10,746335,6788144,11,4439,"CHAMPAGNE-ARDENNE"
10,744148,6786648,11,4440,"CHAMPAGNE-ARDENNE"
10,743851,6786856,11,4441,"CHAMPAGNE-ARDENNE"
10,742744,6787754,11,4442,"CHAMPAGNE-ARDENNE"
10,743071,6787971,11,4443,"CHAMPAGNE-ARDENNE"
10,745253,6790209,11,4444,"CHAMPAGNE-ARDENNE"
10,746161,6791878,11,4445,"CHAMPAGNE-ARDENNE"
10,745990,6792156,11,4446,"CHAMPAGNE-ARDENNE"
10,745146,6792561,11,4447,"CHAMPAGNE-ARDENNE"
10,744901,6792343,11,4448,"CHAMPAGNE-ARDENNE"
10,744548,6792965,11,4449,"CHAMPAGNE-ARDENNE"
10,746346,6795164,11,4450,"CHAMPAGNE-ARDENNE"
10,746336,6795528,11,4451,"CHAMPAGNE-ARDENNE"
10,746224,6795853,11,4452,"CHAMPAGNE-ARDENNE"
10,745644,6797089,11,4453,"CHAMPAGNE-ARDENNE"
10,745328,6797317,11,4454,"CHAMPAGNE-ARDENNE"
10,743211,6798216,11,4455,"CHAMPAGNE-ARDENNE"
10,743571,6799957,11,4456,"CHAMPAGNE-ARDENNE"
10,741755,6801315,11,4457,"CHAMPAGNE-ARDENNE"
10,741813,6802456,11,4458,"CHAMPAGNE-ARDENNE"
10,741440,6802373,11,4459,"CHAMPAGNE-ARDENNE"
10,740319,6802302,11,4460,"CHAMPAGNE-ARDENNE"
10,740321,6802632,11,4461,"CHAMPAGNE-ARDENNE"
10,740397,6803943,11,4462,"CHAMPAGNE-ARDENNE"
10,740078,6804163,11,4463,"CHAMPAGNE-ARDENNE"
10,737359,6807362,11,4464,"CHAMPAGNE-ARDENNE"
10,736713,6807787,11,4465,"CHAMPAGNE-ARDENNE"
10,735169,6807768,11,4466,"CHAMPAGNE-ARDENNE"
10,735027,6808060,11,4467,"CHAMPAGNE-ARDENNE"
10,734864,6808342,11,4468,"CHAMPAGNE-ARDENNE"
10,734840,6808367,11,4469,"CHAMPAGNE-ARDENNE"
10,734455,6808347,11,4470,"CHAMPAGNE-ARDENNE"
10,733333,6808156,11,4471,"CHAMPAGNE-ARDENNE"
10,731968,6806814,11,4472,"CHAMPAGNE-ARDENNE"
10,731597,6806906,11,4473,"CHAMPAGNE-ARDENNE"
10,730657,6808551,11,4474,"CHAMPAGNE-ARDENNE"
10,730707,6810078,11,4475,"CHAMPAGNE-ARDENNE"
10,731146,6812164,11,4476,"CHAMPAGNE-ARDENNE"
10,731223,6812522,11,4477,"CHAMPAGNE-ARDENNE"
10,730829,6812920,11,4478,"CHAMPAGNE-ARDENNE"
10,729767,6812867,11,4479,"CHAMPAGNE-ARDENNE"
10,730437,6813163,11,4480,"CHAMPAGNE-ARDENNE"
10,730470,6813528,11,4481,"CHAMPAGNE-ARDENNE"
10,730126,6813677,11,4482,"CHAMPAGNE-ARDENNE"
10,729037,6813947,11,4483,"CHAMPAGNE-ARDENNE"
10,729345,6815030,11,4484,"CHAMPAGNE-ARDENNE"
10,729653,6815253,11,4485,"CHAMPAGNE-ARDENNE"
10,729999,6817079,11,4486,"CHAMPAGNE-ARDENNE"
10,729342,6817987,11,4487,"CHAMPAGNE-ARDENNE"
10,729370,6818730,11,4488,"CHAMPAGNE-ARDENNE"
10,728387,6819821,11,4489,"CHAMPAGNE-ARDENNE"
10,728651,6820059,11,4490,"CHAMPAGNE-ARDENNE"
10,729835,6820713,11,4491,"CHAMPAGNE-ARDENNE"
10,730113,6820915,11,4492,"CHAMPAGNE-ARDENNE"
10,731353,6821338,11,4493,"CHAMPAGNE-ARDENNE"
10,732026,6821214,11,4494,"CHAMPAGNE-ARDENNE"
10,732132,6821955,11,4495,"CHAMPAGNE-ARDENNE"
10,731186,6823991,11,4496,"CHAMPAGNE-ARDENNE"
10,729933,6825386,11,4497,"CHAMPAGNE-ARDENNE"
10,730159,6825601,11,4498,"CHAMPAGNE-ARDENNE"
10,730612,6826031,11,4499,"CHAMPAGNE-ARDENNE"
10,732926,6825488,11,4500,"CHAMPAGNE-ARDENNE"
10,733278,6825476,11,4501,"CHAMPAGNE-ARDENNE"
10,735109,6826889,11,4502,"CHAMPAGNE-ARDENNE"
10,735500,6826908,11,4503,"CHAMPAGNE-ARDENNE"
10,735707,6827535,11,4504,"CHAMPAGNE-ARDENNE"
10,734344,6830131,11,4505,"CHAMPAGNE-ARDENNE"
10,734601,6830418,11,4506,"CHAMPAGNE-ARDENNE"
10,735456,6831099,11,4507,"CHAMPAGNE-ARDENNE"
10,735797,6831249,11,4508,"CHAMPAGNE-ARDENNE"
10,736627,6832306,11,4509,"CHAMPAGNE-ARDENNE"
10,737996,6832433,11,4510,"CHAMPAGNE-ARDENNE"
10,737254,6833762,11,4511,"CHAMPAGNE-ARDENNE"
10,737500,6834054,11,4512,"CHAMPAGNE-ARDENNE"
10,741023,6835380,11,4513,"CHAMPAGNE-ARDENNE"
10,740962,6835755,11,4514,"CHAMPAGNE-ARDENNE"
10,741508,6834875,11,4515,"CHAMPAGNE-ARDENNE"
10,741681,6833852,11,4516,"CHAMPAGNE-ARDENNE"
10,742396,6833961,11,4517,"CHAMPAGNE-ARDENNE"
10,742754,6834008,11,4518,"CHAMPAGNE-ARDENNE"
10,742914,6832213,11,4519,"CHAMPAGNE-ARDENNE"
10,742969,6831853,11,4520,"CHAMPAGNE-ARDENNE"
10,743697,6832030,11,4521,"CHAMPAGNE-ARDENNE"
10,744459,6830776,11,4522,"CHAMPAGNE-ARDENNE"
10,744577,6830419,11,4523,"CHAMPAGNE-ARDENNE"
10,744830,6830612,11,4524,"CHAMPAGNE-ARDENNE"
10,745129,6830829,11,4525,"CHAMPAGNE-ARDENNE"
10,745384,6831097,11,4526,"CHAMPAGNE-ARDENNE"
10,746017,6831170,11,4527,"CHAMPAGNE-ARDENNE"
10,746403,6830623,11,4528,"CHAMPAGNE-ARDENNE"
10,746581,6830336,11,4529,"CHAMPAGNE-ARDENNE"
10,746695,6827441,11,4530,"CHAMPAGNE-ARDENNE"
10,747516,6826419,11,4531,"CHAMPAGNE-ARDENNE"
10,748614,6826359,11,4532,"CHAMPAGNE-ARDENNE"
10,748822,6826252,11,4533,"CHAMPAGNE-ARDENNE"
10,749034,6826350,11,4534,"CHAMPAGNE-ARDENNE"
10,750803,6826745,11,4535,"CHAMPAGNE-ARDENNE"
10,751775,6826235,11,4536,"CHAMPAGNE-ARDENNE"
10,752144,6826272,11,4537,"CHAMPAGNE-ARDENNE"
10,753635,6826575,11,4538,"CHAMPAGNE-ARDENNE"
10,754020,6826618,11,4539,"CHAMPAGNE-ARDENNE"
10,756056,6826006,11,4540,"CHAMPAGNE-ARDENNE"
10,756599,6825520,11,4541,"CHAMPAGNE-ARDENNE"
10,757182,6825787,11,4542,"CHAMPAGNE-ARDENNE"
10,757768,6825533,11,4543,"CHAMPAGNE-ARDENNE"
10,758055,6825677,11,4544,"CHAMPAGNE-ARDENNE"
10,758802,6825615,11,4545,"CHAMPAGNE-ARDENNE"
10,760678,6824404,11,4546,"CHAMPAGNE-ARDENNE"
10,760995,6824200,11,4547,"CHAMPAGNE-ARDENNE"
10,761276,6824422,11,4548,"CHAMPAGNE-ARDENNE"
10,761628,6824483,11,4549,"CHAMPAGNE-ARDENNE"
10,762946,6825294,11,4550,"CHAMPAGNE-ARDENNE"
10,763885,6826996,11,4551,"CHAMPAGNE-ARDENNE"
10,763939,6827386,11,4552,"CHAMPAGNE-ARDENNE"
10,763480,6827381,11,4553,"CHAMPAGNE-ARDENNE"
10,763377,6828856,11,4554,"CHAMPAGNE-ARDENNE"
10,763723,6830283,11,4555,"CHAMPAGNE-ARDENNE"
10,763084,6830628,11,4556,"CHAMPAGNE-ARDENNE"
10,763083,6831347,11,4557,"CHAMPAGNE-ARDENNE"
10,764827,6831339,11,4558,"CHAMPAGNE-ARDENNE"
10,765154,6831179,11,4559,"CHAMPAGNE-ARDENNE"
10,765204,6831204,11,4560,"CHAMPAGNE-ARDENNE"
10,766215,6830990,11,4561,"CHAMPAGNE-ARDENNE"
10,766979,6833891,11,4562,"CHAMPAGNE-ARDENNE"
10,767198,6833904,11,4563,"CHAMPAGNE-ARDENNE"
10,767754,6834369,11,4564,"CHAMPAGNE-ARDENNE"
10,769986,6834113,11,4565,"CHAMPAGNE-ARDENNE"
10,771046,6836762,11,4566,"CHAMPAGNE-ARDENNE"
10,771231,6837073,11,4567,"CHAMPAGNE-ARDENNE"
10,771785,6836708,11,4568,"CHAMPAGNE-ARDENNE"
10,772257,6837036,11,4569,"CHAMPAGNE-ARDENNE"
10,772012,6837324,11,4570,"CHAMPAGNE-ARDENNE"
10,772497,6839537,11,4571,"CHAMPAGNE-ARDENNE"
10,773546,6840575,11,4572,"CHAMPAGNE-ARDENNE"
10,773768,6840881,11,4573,"CHAMPAGNE-ARDENNE"
10,775872,6840437,11,4574,"CHAMPAGNE-ARDENNE"
10,776555,6840672,11,4575,"CHAMPAGNE-ARDENNE"
10,776909,6840596,11,4576,"CHAMPAGNE-ARDENNE"
10,778260,6841824,11,4577,"CHAMPAGNE-ARDENNE"
10,778601,6842497,11,4578,"CHAMPAGNE-ARDENNE"
10,778467,6843535,11,4579,"CHAMPAGNE-ARDENNE"
10,779462,6845097,11,4580,"CHAMPAGNE-ARDENNE"
10,779772,6844980,11,4581,"CHAMPAGNE-ARDENNE"
10,780079,6844855,11,4582,"CHAMPAGNE-ARDENNE"
10,782918,6843661,11,4583,"CHAMPAGNE-ARDENNE"
10,783261,6843485,11,4584,"CHAMPAGNE-ARDENNE"
10,784894,6845346,11,4585,"CHAMPAGNE-ARDENNE"
10,785195,6845536,11,4586,"CHAMPAGNE-ARDENNE"
10,785517,6845742,11,4587,"CHAMPAGNE-ARDENNE"
10,786629,6845991,11,4588,"CHAMPAGNE-ARDENNE"
10,790737,6845394,11,4589,"CHAMPAGNE-ARDENNE"
10,790854,6845727,11,4590,"CHAMPAGNE-ARDENNE"
10,791453,6847002,11,4591,"CHAMPAGNE-ARDENNE"
10,791850,6846442,11,4592,"CHAMPAGNE-ARDENNE"
10,792887,6845966,11,4593,"CHAMPAGNE-ARDENNE"
10,795456,6846675,11,4594,"CHAMPAGNE-ARDENNE"
10,796515,6846404,11,4595,"CHAMPAGNE-ARDENNE"
10,797550,6845270,11,4596,"CHAMPAGNE-ARDENNE"
10,797662,6844902,11,4597,"CHAMPAGNE-ARDENNE"
10,797412,6843478,11,4598,"CHAMPAGNE-ARDENNE"
10,798161,6842329,11,4599,"CHAMPAGNE-ARDENNE"
10,797510,6841019,11,4600,"CHAMPAGNE-ARDENNE"
10,797804,6840368,11,4601,"CHAMPAGNE-ARDENNE"
10,797122,6839631,11,4602,"CHAMPAGNE-ARDENNE"
10,797481,6839011,11,4603,"CHAMPAGNE-ARDENNE"
10,797568,6838759,11,4604,"CHAMPAGNE-ARDENNE"
10,797725,6838442,11,4605,"CHAMPAGNE-ARDENNE"
10,797927,6838151,11,4606,"CHAMPAGNE-ARDENNE"
10,798078,6837427,11,4607,"CHAMPAGNE-ARDENNE"
10,796921,6835921,11,4608,"CHAMPAGNE-ARDENNE"
10,797172,6835612,11,4609,"CHAMPAGNE-ARDENNE"
10,798121,6834340,11,4610,"CHAMPAGNE-ARDENNE"
10,799150,6833974,11,4611,"CHAMPAGNE-ARDENNE"
10,799516,6833932,11,4612,"CHAMPAGNE-ARDENNE"
10,802730,6830595,11,4613,"CHAMPAGNE-ARDENNE"
10,804669,6829301,11,4614,"CHAMPAGNE-ARDENNE"
10,805034,6829160,11,4615,"CHAMPAGNE-ARDENNE"
10,805373,6829057,11,4616,"CHAMPAGNE-ARDENNE"
10,807616,6828506,11,4617,"CHAMPAGNE-ARDENNE"
10,808006,6828482,11,4618,"CHAMPAGNE-ARDENNE"
